Region;Sub Region;Country;Status;Group;Year;Value;Rate
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2006;280055;474.0277945
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2007;302720;510.3727547
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2008;301960;507.4754567
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2009;276021;462.7974922
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2010;274364;459.3418492
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2011;283164;473.8359043
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2012;290903;486.9987083
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2013;306746;514.0879533
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2014;307978;516.8659014
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2015;307781;517.2423761
Europe;Southern Europe;Italy;Persons brought into Formal Contact;Foreign Citizens;2016;261421;439.8821127
Europe;Southern Europe;Italy;Persons prosecuted;Total;2003;536287;922.2946304
Europe;Southern Europe;Italy;Persons prosecuted;Total;2004;549775;939.8714113
Europe;Southern Europe;Italy;Persons prosecuted;Total;2005;550990;936.9226545
Europe;Southern Europe;Italy;Persons prosecuted;Total;2006;541528;916.6032511
Europe;Southern Europe;Italy;Persons prosecuted;Total;2007;556565;938.344385
Europe;Southern Europe;Italy;Persons prosecuted;Total;2008;563948;947.7737741
Europe;Southern Europe;Italy;Persons prosecuted;Total;2009;1577949;2645.707537
Europe;Southern Europe;Italy;Persons prosecuted;Total;2010;1561537;2614.334582
Europe;Southern Europe;Italy;Persons prosecuted;Total;2011;1543054;2582.088074
Europe;Southern Europe;Italy;Persons prosecuted;Total;2012;1567225;2623.680576
Europe;Southern Europe;Italy;Persons prosecuted;Total;2013;1578135;2644.859891
Europe;Southern Europe;Italy;Persons prosecuted;Total;2014;1648739;2767.005985
Europe;Southern Europe;Italy;Persons prosecuted;Total;2015;1610495;2706.522691
Europe;Southern Europe;Italy;Persons prosecuted;Adults;2013;1535713;3083.525012
Europe;Southern Europe;Italy;Persons prosecuted;Adults;2014;1608402;3224.956885
Europe;Southern Europe;Italy;Persons prosecuted;Adults;2015;1568092;3140.749456
Europe;Southern Europe;Italy;Persons prosecuted;Adults Males;2013;1245765;5119.761313
Europe;Southern Europe;Italy;Persons prosecuted;Adults Males;2014;1303643;5345.409449
Europe;Southern Europe;Italy;Persons prosecuted;Adults Males;2015;1268810;5190.912636
Europe;Southern Europe;Italy;Persons prosecuted;Adults Females;2013;289948;1100.352457
Europe;Southern Europe;Italy;Persons prosecuted;Adults Females;2014;304759;1155.510428
Europe;Southern Europe;Italy;Persons prosecuted;Adults Females;2015;299282;1133.628824
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles;2013;42422;425.612519
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles;2014;40337;406.8251661
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles;2015;42403;429.5990645
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles Males;2013;34996;683.2907529
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles Males;2014;33260;652.5839854
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles Males;2015;35085;691.2170029
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles Females;2013;7426;153.2607536
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles Females;2014;7077;146.8785049
Europe;Southern Europe;Italy;Persons prosecuted;Juveniles Females;2015;7318;152.6320795
Europe;Southern Europe;Italy;Persons prosecuted;National Citizens;2013;1233133;2066.65717
Europe;Southern Europe;Italy;Persons prosecuted;National Citizens;2014;1283392;2153.86022
Europe;Southern Europe;Italy;Persons prosecuted;National Citizens;2015;1239387;2082.855916
Europe;Southern Europe;Italy;Persons prosecuted;Foreign Citizens;2013;345002;578.2027217
Europe;Southern Europe;Italy;Persons prosecuted;Foreign Citizens;2014;365347;613.1457652
Europe;Southern Europe;Italy;Persons prosecuted;Foreign Citizens;2015;371108;623.6667751
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2005;660310;1122.814204
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2006;648108;1097.003109
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2009;799275;1340.124359
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2010;794942;1330.896649
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2011;774575;1296.144445
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2012;767387;1284.67729
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2013;786076;1317.416371
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2014;783671;1315.200494
Europe;Southern Europe;Italy;Persons brought before the Criminal Court;Total;2015;715337;1202.161958
Europe;Southern Europe;Italy;Persons convicted;Total;2003;219679;377.7991302
Europe;Southern Europe;Italy;Persons convicted;Total;2004;239391;409.2524342
Europe;Southern Europe;Italy;Persons convicted;Total;2005;224205;381.2460185
Europe;Southern Europe;Italy;Persons convicted;Total;2006;204881;346.7864832
Europe;Southern Europe;Italy;Persons convicted;Total;2007;240442;405.3747552
Europe;Southern Europe;Italy;Persons convicted;Total;2008;260375;437.5875017
Europe;Southern Europe;Italy;Persons convicted;Total;2009;252076;422.6495109
Europe;Southern Europe;Italy;Persons convicted;Total;2010;254384;425.8912137
Europe;Southern Europe;Italy;Persons convicted;Total;2011;266039;445.1795784
Europe;Southern Europe;Italy;Persons convicted;Total;2012;259923;435.1353037
Europe;Southern Europe;Italy;Persons convicted;Total;2013;246980;413.9237112
Europe;Southern Europe;Italy;Persons convicted;Total;2014;226986;380.940598
Europe;Southern Europe;Italy;Persons convicted;Total;2015;220965;371.3434605
Europe;Southern Europe;Italy;Persons convicted;Total;2016;209921;353.2252305
Europe;Southern Europe;Italy;Persons convicted;Adults;2003;216552;450.7411496
Europe;Southern Europe;Italy;Persons convicted;Adults;2004;236692;489.4019395
Europe;Southern Europe;Italy;Persons convicted;Adults;2005;221106;454.4490309
Europe;Southern Europe;Italy;Persons convicted;Adults;2006;201784;412.8741588
Europe;Southern Europe;Italy;Persons convicted;Adults;2007;237196;483.4164177
Europe;Southern Europe;Italy;Persons convicted;Adults;2008;257142;522.2764063
Europe;Southern Europe;Italy;Persons convicted;Adults;2009;248881;503.9744732
Europe;Southern Europe;Italy;Persons convicted;Adults;2010;250551;505.9539466
Europe;Southern Europe;Italy;Persons convicted;Adults;2011;262161;528.2889322
Europe;Southern Europe;Italy;Persons convicted;Adults;2012;256801;516.4965811
Europe;Southern Europe;Italy;Persons convicted;Adults;2013;243858;489.6372189
Europe;Southern Europe;Italy;Persons convicted;Adults;2014;223799;448.7324225
Europe;Southern Europe;Italy;Persons convicted;Adults;2015;217780;436.1940604
Europe;Southern Europe;Italy;Persons convicted;Adults;2016;207077;406.8865665
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2005;187818;804.1608209
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2006;170781;726.5492995
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2007;201270;850.5347906
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2008;216374;908.3599052
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2009;207360;865.3249567
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2010;212534;882.3434781
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2011;221564;915.9239491
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2012;215973;889.8720274
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2013;203413;835.9730832
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2014;186009;762.7044108
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2015;181785;743.7126548
Europe;Southern Europe;Italy;Persons convicted;Adults Males;2016;174444;712.5610431
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2003;30144;120.6411124
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2004;31934;126.9336171
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2005;33288;131.3716929
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2006;31003;121.5937293
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2007;35926;139.9020771
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2008;40768;157.6073375
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2009;38552;148.0718948
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2010;38017;145.2505049
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2011;40597;154.5777372
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2012;40828;155.1279401
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2013;40445;153.4887467
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2014;37790;143.2828532
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2015;35995;136.3428791
Europe;Southern Europe;Italy;Persons convicted;Adults Females;2016;32633;123.5544081
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2003;3127;31.4004248
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2004;2699;27.03105206
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2005;3099;30.97849459
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2006;3097;30.82982296
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2007;3246;32.2279619
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2008;3233;32.05946619
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2009;3195;31.68528843
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2010;3833;38.07303746
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2011;3878;38.57000944
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2012;3122;31.16412273
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2013;3122;31.32248089
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2014;3187;32.14299042
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2015;3185;32.26830697
Europe;Southern Europe;Italy;Persons convicted;Juveniles;2016;2844;27.56352137
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2005;2534;49.27806852
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2006;2474;47.90910825
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2007;2643;51.05002149
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2008;2696;52.0165882
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2009;2629;50.73211322
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2010;3066;59.25251388
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2011;3184;61.63127772
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2012;2577;50.06873036
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2013;2574;50.25689788
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2014;2542;49.87578144
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2015;2557;50.37599762
Europe;Southern Europe;Italy;Persons convicted;Juveniles Males;2016;2359;44.47254692
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2003;693;14.31930606
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2004;519;10.69735633
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2005;565;11.62200628
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2006;623;12.76219343
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2007;603;12.31920595
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2008;537;10.95601314
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2009;566;11.5478153
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2010;767;15.67536503
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2011;694;14.19793434
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2012;545;11.1893269
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2013;548;11.30984284
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2014;645;13.38655301
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2015;628;13.0982435
Europe;Southern Europe;Italy;Persons convicted;Juveniles Females;2016;485;9.673830354
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2005;160938;273.6646004
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2006;136526;231.0871746
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2007;158393;267.0437095
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2008;174308;292.9428795
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2009;167851;281.4315645
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2010;165759;277.5147089
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2011;174453;291.9230376
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2012;173456;290.3814947
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2013;172499;289.098009
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2014;155992;261.7944973
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2015;149111;250.5889835
Europe;Southern Europe;Italy;Persons convicted;National Citizens;2016;137188;230.840473
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2005;63267;107.5814181
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2006;68355;115.6993087
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2007;82049;138.3310457
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2008;86067;144.6446222
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2009;84225;141.2179464
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2010;88625;148.3765049
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2011;91586;153.2565409
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2012;86467;144.753809
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2013;74481;124.8257022
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2014;70994;119.1461007
Europe;Southern Europe;Italy;Persons convicted;Foreign Citizens;2015;71854;120.754477
