"country","country_text_id","year","regions","na_count","classification_core","freedom","equality","control","FKM_3_cluster","FKM_3_mb_FeC","FKM_3_mb_fEC","FKM_3_mb_FEc","FKM_4_cluster","FKM_4_mb_fEc","FKM_4_mb_FEc","FKM_4_mb_fEC","FKM_4_mb_FeC","FKM_5_cluster","FKM_5_mb_FEC","FKM_5_mb_fEc","FKM_5_mb_Fec","FKM_5_mb_FeC","FKM_5_mb_fEC","FKM_6_cluster","FKM_6_mb_FeC","FKM_6_mb_FEC","FKM_6_mb_Fec","FKM_6_mb_fEC","FKM_6_mb_fEc","FKM_6_mb_FEc"
"Panama","PAN",2016,"Latin America",0,"Deficient Democracy",0.68581022231107,0.811271700955429,0.722710177558308,"fEC",0.04,0.705,0.255,"fEc",0.921,0.027,0.044,0.007,"fEc",0.011,0.979,0.003,0.001,0.006,"fEc",0.004,0.023,0.011,0.019,0.857,0.086
"Panama","PAN",2017,"Latin America",0,"Deficient Democracy",0.677807882078433,0.798883996887201,0.750567985128665,"fEC",0.002,0.99,0.008,"fEC",0.441,0.064,0.468,0.026,"fEc",0.196,0.437,0.045,0.024,0.299,"fEc",0.013,0.077,0.024,0.128,0.653,0.105
"Peru","PER",2001,"Latin America",0,"Deficient Democracy",0.665303119379566,0.72440242743424,0.691138884588053,"fEC",0.053,0.496,0.451,"fEc",0.575,0.163,0.225,0.037,"FEC",0.796,0.116,0.033,0.012,0.044,"FEc",0.02,0.298,0.051,0.067,0.175,0.389
"Peru","PER",2002,"Latin America",0,"Deficient Democracy",0.693979764574419,0.724216701193782,0.79065896094437,"fEC",0.282,0.487,0.232,"fEC",0.122,0.095,0.667,0.117,"fEC",0.192,0.098,0.067,0.101,0.541,"fEC",0.077,0.248,0.05,0.454,0.09,0.081
"Peru","PER",2003,"Latin America",0,"Deficient Democracy",0.68646306687671,0.733003512716149,0.79065896094437,"fEC",0.227,0.553,0.22,"fEC",0.102,0.071,0.749,0.077,"fEC",0.148,0.082,0.049,0.066,0.654,"fEC",0.052,0.178,0.038,0.586,0.08,0.066
"Peru","PER",2004,"Latin America",0,"Deficient Democracy",0.659181158108532,0.724701009988402,0.789108303413877,"fEC",0.218,0.568,0.213,"fEC",0.115,0.075,0.726,0.084,"fEC",0.108,0.074,0.041,0.056,0.72,"fEC",0.039,0.101,0.028,0.72,0.064,0.048
"Peru","PER",2005,"Latin America",0,"Deficient Democracy",0.682315806530776,0.729896519545561,0.794766702252935,"fEC",0.242,0.538,0.221,"fEC",0.112,0.078,0.719,0.091,"fEC",0.141,0.083,0.051,0.072,0.652,"fEC",0.055,0.16,0.038,0.606,0.078,0.064
"Peru","PER",2006,"Latin America",0,"Deficient Democracy",0.712020682316918,0.723298817290663,0.763823217164914,"fEC",0.29,0.412,0.297,"fEC",0.169,0.165,0.523,0.144,"FEC",0.411,0.115,0.098,0.108,0.269,"FEC",0.051,0.638,0.047,0.124,0.062,0.078
"Peru","PER",2007,"Latin America",0,"Deficient Democracy",0.703245341598981,0.724007322506535,0.729265969588816,"FEc",0.159,0.376,0.465,"fEC",0.269,0.275,0.357,0.099,"FEC",0.772,0.069,0.058,0.03,0.072,"FEC",0.007,0.923,0.012,0.015,0.015,0.029
"Peru","PER",2008,"Latin America",0,"Deficient Democracy",0.703245341598981,0.72360552540576,0.736632269887311,"fEC",0.183,0.415,0.402,"fEC",0.239,0.231,0.424,0.105,"FEC",0.668,0.091,0.074,0.047,0.121,"FEC",0.011,0.89,0.016,0.025,0.022,0.035
"Peru","PER",2009,"Latin America",0,"Deficient Democracy",0.702539106324638,0.725687409014338,0.736639246601462,"fEC",0.17,0.43,0.399,"fEC",0.245,0.224,0.433,0.099,"FEC",0.679,0.09,0.069,0.043,0.118,"FEC",0.012,0.87,0.019,0.03,0.027,0.043
"Peru","PER",2010,"Latin America",0,"Deficient Democracy",0.705174953573438,0.723441745600351,0.753920246568229,"fEC",0.238,0.448,0.314,"fEC",0.18,0.165,0.538,0.117,"FEC",0.468,0.115,0.09,0.083,0.244,"FEC",0.036,0.699,0.038,0.099,0.056,0.072
"Peru","PER",2011,"Latin America",2,"Deficient Democracy",0.696141140023983,0.720626622426188,0.777927061055643,"fEC",0.28,0.477,0.243,"fEC",0.126,0.102,0.657,0.115,"fEC",0.241,0.106,0.075,0.105,0.473,"fEC",0.076,0.337,0.054,0.352,0.091,0.089
"Peru","PER",2012,"Latin America",2,"Deficient Democracy",0.676518945494103,0.692350817289003,0.792841164898848,"fEC",0.367,0.406,0.227,"fEC",0.143,0.123,0.53,0.204,"fEC",0.185,0.107,0.083,0.166,0.459,"fEC",0.127,0.219,0.062,0.41,0.095,0.087
"Peru","PER",2013,"Latin America",2,"Deficient Democracy",0.67475482372456,0.680433762514999,0.798441780166348,"FeC",0.404,0.373,0.224,"fEC",0.148,0.132,0.471,0.249,"fEC",0.184,0.11,0.09,0.205,0.41,"fEC",0.16,0.214,0.069,0.368,0.098,0.091
"Peru","PER",2014,"Latin America",2,"Deficient Democracy",0.676350212288796,0.687400911701638,0.798441780166348,"fEC",0.387,0.388,0.225,"fEC",0.147,0.128,0.496,0.229,"fEC",0.184,0.109,0.087,0.187,0.433,"fEC",0.145,0.214,0.066,0.389,0.097,0.089
"Peru","PER",2015,"Latin America",2,"Deficient Democracy",0.675864131115823,0.704206359217913,0.81539600740794,"fEC",0.346,0.426,0.229,"fEC",0.151,0.123,0.526,0.199,"fEC",0.17,0.11,0.081,0.157,0.482,"fEC",0.121,0.184,0.061,0.45,0.099,0.085
"Peru","PER",2016,"Latin America",0,"Deficient Democracy",0.682355532765237,0.697832950190667,0.804419366132309,"fEC",0.372,0.401,0.226,"fEC",0.146,0.125,0.515,0.214,"fEC",0.182,0.108,0.084,0.173,0.452,"fEC",0.134,0.211,0.063,0.408,0.096,0.088
"Peru","PER",2017,"Latin America",0,"Deficient Democracy",0.673514173186483,0.703275813783859,0.811549315950829,"fEC",0.34,0.431,0.228,"fEC",0.15,0.121,0.536,0.193,"fEC",0.169,0.109,0.079,0.151,0.491,"fEC",0.116,0.183,0.059,0.459,0.098,0.084
"Philippines","PHL",1992,"South-East Asia",2,"Deficient Democracy",0.548159720367955,0.632871949251221,0.71815789478603,"fEC",0.245,0.53,0.225,"fEC",0.158,0.106,0.609,0.128,"fEC",0.131,0.104,0.06,0.087,0.617,"fEC",0.063,0.117,0.042,0.618,0.093,0.067
"Philippines","PHL",1993,"South-East Asia",2,"Deficient Democracy",0.540574660192648,0.632871949251221,0.700546345198734,"fEC",0.211,0.574,0.215,"fEC",0.144,0.089,0.669,0.098,"fEC",0.108,0.087,0.046,0.061,0.699,"fEC",0.04,0.088,0.029,0.718,0.074,0.051
"Philippines","PHL",1994,"South-East Asia",2,"Deficient Democracy",0.541169688686949,0.632871949251221,0.703661184490233,"fEC",0.217,0.566,0.217,"fEC",0.147,0.093,0.656,0.104,"fEC",0.113,0.091,0.049,0.066,0.682,"fEC",0.044,0.094,0.032,0.698,0.078,0.054
"Philippines","PHL",1995,"South-East Asia",2,"Deficient Democracy",0.562427191252249,0.623033361052614,0.703809669878195,"fEC",0.255,0.522,0.222,"fEC",0.137,0.095,0.649,0.119,"fEC",0.132,0.092,0.056,0.084,0.637,"fEC",0.06,0.127,0.039,0.63,0.081,0.062
"Philippines","PHL",1996,"South-East Asia",2,"Deficient Democracy",0.564018631423145,0.625701014137541,0.704538251138808,"fEC",0.251,0.528,0.221,"fEC",0.135,0.093,0.658,0.115,"fEC",0.129,0.09,0.054,0.08,0.647,"fEC",0.057,0.124,0.037,0.642,0.079,0.061
"Philippines","PHL",1997,"South-East Asia",2,"Deficient Democracy",0.56499526533066,0.625701014137541,0.701607183740184,"fEC",0.246,0.533,0.22,"fEC",0.13,0.089,0.671,0.109,"fEC",0.127,0.087,0.052,0.076,0.658,"fEC",0.054,0.122,0.036,0.652,0.077,0.059
"Philippines","PHL",2010,"South-East Asia",2,"Deficient Democracy",0.528380108937329,0.677365807811873,0.722309533597196,"fEC",0.18,0.605,0.216,"fEC",0.187,0.104,0.61,0.099,"fEC",0.119,0.12,0.055,0.062,0.644,"fEC",0.045,0.095,0.038,0.637,0.115,0.069
"Philippines","PHL",2011,"South-East Asia",2,"Deficient Democracy",0.532203014456036,0.667287289624715,0.736572657904261,"fEC",0.213,0.559,0.228,"fEC",0.188,0.115,0.575,0.122,"fEC",0.134,0.127,0.066,0.082,0.591,"fEC",0.061,0.113,0.047,0.58,0.12,0.078
"Philippines","PHL",2012,"South-East Asia",2,"Deficient Democracy",0.525420410230279,0.658922090768405,0.736572657904261,"fEC",0.225,0.543,0.232,"fEC",0.191,0.121,0.556,0.132,"fEC",0.141,0.132,0.071,0.091,0.565,"fEC",0.069,0.121,0.051,0.55,0.125,0.084
"Philippines","PHL",2013,"South-East Asia",0,"Deficient Democracy",0.519753893867654,0.635750921297772,0.740048750316961,"fEC",0.26,0.501,0.239,"fEC",0.193,0.132,0.516,0.159,"fEC",0.155,0.138,0.082,0.116,0.51,"fEC",0.09,0.138,0.061,0.489,0.129,0.093
"Philippines","PHL",2014,"South-East Asia",0,"Deficient Democracy",0.519713902314537,0.634584357001748,0.740048750316961,"fEC",0.261,0.499,0.24,"fEC",0.192,0.132,0.515,0.161,"fEC",0.155,0.138,0.082,0.117,0.508,"fEC",0.091,0.139,0.061,0.487,0.129,0.093
"Philippines","PHL",2015,"South-East Asia",0,"Deficient Democracy",0.514606439683251,0.641473079421548,0.730340475239949,"fEC",0.24,0.525,0.236,"fEC",0.192,0.126,0.539,0.143,"fEC",0.147,0.135,0.076,0.102,0.54,"fEC",0.078,0.129,0.056,0.523,0.127,0.088
"Poland","POL",1919,"Europe",0,"Deficient Democracy",0.658203499489389,0.653912075442321,0.646643015792698,"FEc",0.125,0.137,0.737,"FEc",0.163,0.651,0.11,0.077,"FEC",0.695,0.066,0.161,0.036,0.041,"FEC",0.029,0.623,0.114,0.032,0.047,0.155
"Poland","POL",1920,"Europe",0,"Deficient Democracy",0.65842201673541,0.654078251939566,0.647309160719293,"FEc",0.128,0.14,0.732,"FEc",0.164,0.645,0.112,0.078,"FEC",0.697,0.066,0.159,0.037,0.042,"FEC",0.029,0.632,0.111,0.032,0.046,0.151
"Poland","POL",1921,"Europe",0,"Deficient Democracy",0.656560749990578,0.655326385541723,0.649839927478974,"FEc",0.132,0.156,0.712,"FEc",0.188,0.593,0.134,0.085,"FEC",0.746,0.06,0.123,0.032,0.039,"FEC",0.024,0.7,0.082,0.028,0.04,0.126
"Poland","POL",1922,"Europe",0,"Deficient Democracy",0.65233679000644,0.667539724697579,0.670729727884751,"FEc",0.16,0.313,0.527,"FEc",0.267,0.336,0.294,0.103,"FEC",0.811,0.056,0.056,0.026,0.051,"FEC",0.004,0.954,0.008,0.007,0.008,0.018
"Poland","POL",1923,"Europe",0,"Deficient Democracy",0.650072265500471,0.667539724697579,0.68013027620997,"FEc",0.188,0.388,0.423,"fEC",0.243,0.253,0.393,0.111,"FEC",0.689,0.086,0.074,0.046,0.106,"FEC",0.007,0.929,0.011,0.015,0.014,0.024
"Poland","POL",1924,"Europe",0,"Deficient Democracy",0.650072265500471,0.667539724697579,0.68013027620997,"FEc",0.188,0.388,0.423,"fEC",0.243,0.253,0.393,0.111,"FEC",0.689,0.086,0.074,0.046,0.106,"FEC",0.007,0.929,0.011,0.015,0.014,0.024
"Poland","POL",1925,"Europe",0,"Deficient Democracy",0.642382872387539,0.667539724697579,0.68013027620997,"fEC",0.17,0.456,0.374,"fEC",0.234,0.202,0.469,0.095,"FEC",0.641,0.098,0.072,0.047,0.141,"FEC",0.016,0.827,0.023,0.044,0.036,0.054
"Poland","POL",1926,"Europe",0,"Deficient Democracy",0.615938464334663,0.650665996465263,0.569110938891601,"FEc",0.029,0.061,0.91,"FEc",0.261,0.638,0.064,0.037,"Fec",0.299,0.213,0.401,0.035,0.051,"FEc",0.02,0.095,0.176,0.028,0.08,0.6
"Poland","POL",1927,"Europe",0,"Deficient Democracy",0.612859784163866,0.606168075112052,0.519281224100425,"FEc",0.118,0.135,0.748,"FEc",0.154,0.727,0.062,0.057,"Fec",0.13,0.091,0.71,0.035,0.034,"Fec",0.033,0.094,0.57,0.031,0.065,0.207
"Poland","POL",1928,"Europe",0,"Deficient Democracy",0.558306013610055,0.595964914943182,0.492006433570471,"FEc",0.069,0.13,0.802,"FEc",0.29,0.577,0.081,0.052,"Fec",0.235,0.224,0.441,0.042,0.058,"FEc",0.031,0.109,0.262,0.04,0.11,0.449
"Poland","POL",1929,"Europe",0,"Deficient Democracy",0.554554321684986,0.595809565447443,0.483982657243964,"FEc",0.079,0.149,0.772,"FEc",0.31,0.545,0.089,0.057,"Fec",0.23,0.238,0.425,0.045,0.062,"FEc",0.033,0.111,0.264,0.043,0.119,0.428
"Poland","POL",1990,"Europe",2,"Deficient Democracy",0.800645921433107,0.833366624734263,0.743107631084222,"FEc",0.048,0.092,0.86,"FEc",0.252,0.637,0.068,0.042,"Fec",0.252,0.203,0.455,0.038,0.052,"FEc",0.026,0.105,0.243,0.034,0.093,0.499
"Poland","POL",1991,"Europe",0,"Working Democracy",0.776075635261109,0.867384984062821,0.80164747689326,"fEC",0.039,0.594,0.367,"fEc",0.965,0.014,0.018,0.003,"fEc",0.184,0.732,0.032,0.01,0.043,"FEc",0.011,0.084,0.032,0.042,0.375,0.456
"Poland","POL",1992,"Europe",0,"Working Democracy",0.776481829957961,0.877095723095084,0.812097982540612,"fEC",0.03,0.751,0.219,"fEc",0.937,0.02,0.038,0.005,"fEc",0.135,0.784,0.025,0.009,0.047,"fEc",0.01,0.071,0.026,0.045,0.597,0.251
"Poland","POL",1993,"Europe",0,"Working Democracy",0.817896547180601,0.838561835887735,0.812097982540612,"FEc",0.043,0.095,0.862,"FEc",0.272,0.551,0.123,0.054,"FEC",0.894,0.036,0.046,0.009,0.016,"FEC",0.023,0.414,0.096,0.037,0.071,0.359
"Poland","POL",1994,"Europe",0,"Working Democracy",0.81696569205879,0.841502403129082,0.812200096359645,"FEc",0.037,0.092,0.871,"FEc",0.302,0.52,0.126,0.052,"FEC",0.906,0.034,0.039,0.008,0.014,"FEc",0.022,0.369,0.09,0.037,0.074,0.409
"Poland","POL",1995,"Europe",2,"Working Democracy",0.808278596851424,0.843408878733582,0.806435148579324,"FEc",0.029,0.094,0.878,"FEc",0.402,0.422,0.13,0.046,"FEC",0.897,0.045,0.035,0.007,0.015,"FEc",0.017,0.244,0.069,0.033,0.078,0.56
"Poland","POL",1996,"Europe",2,"Working Democracy",0.812460544081828,0.852676520688873,0.806435148579324,"FEc",0.016,0.056,0.928,"fEc",0.446,0.407,0.108,0.039,"FEC",0.774,0.108,0.075,0.014,0.029,"FEc",0.011,0.122,0.049,0.021,0.058,0.738
"Poland","POL",1997,"Europe",0,"Working Democracy",0.815225709100031,0.844171115667505,0.806435148579324,"FEc",0.019,0.05,0.931,"FEc",0.32,0.529,0.106,0.044,"FEC",0.828,0.066,0.071,0.012,0.023,"FEc",0.018,0.235,0.085,0.031,0.071,0.559
"Poland","POL",1998,"Europe",0,"Working Democracy",0.813483356990581,0.849939793204995,0.806435148579324,"FEc",0.016,0.05,0.934,"FEc",0.401,0.45,0.109,0.041,"FEC",0.798,0.09,0.073,0.013,0.026,"FEc",0.013,0.155,0.061,0.025,0.064,0.681
"Poland","POL",1999,"Europe",0,"Working Democracy",0.813483356990581,0.849939793204995,0.80822679646801,"FEc",0.019,0.063,0.917,"FEc",0.407,0.436,0.115,0.042,"FEC",0.829,0.076,0.06,0.011,0.023,"FEc",0.014,0.176,0.063,0.027,0.069,0.651
"Poland","POL",2000,"Europe",2,"Working Democracy",0.806528418146808,0.858902491910046,0.80822679646801,"FEc",0.027,0.133,0.84,"fEc",0.611,0.25,0.107,0.031,"FEC",0.723,0.163,0.064,0.014,0.035,"FEc",0.008,0.079,0.029,0.017,0.056,0.811
"Poland","POL",2001,"Europe",0,"Working Democracy",0.797601105987023,0.868713639824702,0.814004563630683,"FEc",0.041,0.387,0.572,"fEc",0.82,0.087,0.077,0.016,"FEC",0.518,0.36,0.054,0.015,0.053,"FEc",0.011,0.101,0.033,0.032,0.151,0.672
"Poland","POL",2002,"Europe",0,"Working Democracy",0.797601105987023,0.868713639824702,0.825324621031898,"fEC",0.043,0.576,0.381,"fEc",0.717,0.104,0.155,0.024,"FEC",0.599,0.271,0.046,0.016,0.068,"FEc",0.017,0.192,0.045,0.063,0.238,0.445
"Poland","POL",2003,"Europe",0,"Working Democracy",0.797272095530411,0.868713639824702,0.825324621031898,"fEC",0.043,0.583,0.375,"fEc",0.717,0.103,0.156,0.024,"FEC",0.594,0.275,0.046,0.016,0.069,"FEc",0.017,0.191,0.045,0.064,0.241,0.441
"Poland","POL",2004,"Europe",0,"Working Democracy",0.797272095530411,0.868713639824702,0.825324621031898,"fEC",0.043,0.583,0.375,"fEc",0.717,0.103,0.156,0.024,"FEC",0.594,0.275,0.046,0.016,0.069,"FEc",0.017,0.191,0.045,0.064,0.241,0.441
"Poland","POL",2005,"Europe",0,"Working Democracy",0.797140644915823,0.868982247807681,0.825324621031898,"fEC",0.042,0.586,0.371,"fEc",0.721,0.101,0.154,0.023,"FEC",0.587,0.281,0.047,0.016,0.069,"FEc",0.017,0.189,0.045,0.064,0.244,0.441
"Poland","POL",2006,"Europe",0,"Working Democracy",0.791972269893567,0.863663146367109,0.820060770840638,"fEC",0.042,0.584,0.373,"fEc",0.72,0.102,0.155,0.023,"FEC",0.589,0.279,0.047,0.016,0.069,"FEc",0.017,0.19,0.045,0.064,0.243,0.442
"Poland","POL",2007,"Europe",0,"Working Democracy",0.778451998540394,0.880669835942154,0.8147060754227,"fEC",0.03,0.758,0.213,"fEc",0.938,0.02,0.037,0.005,"fEc",0.122,0.803,0.023,0.008,0.044,"fEc",0.01,0.066,0.024,0.043,0.626,0.232
"Poland","POL",2008,"Europe",0,"Working Democracy",0.789245357325946,0.894833167489911,0.817651010333906,"fEC",0.039,0.64,0.321,"fEc",0.993,0.003,0.004,0.001,"fEc",0.037,0.939,0.009,0.003,0.013,"fEc",0.009,0.057,0.025,0.035,0.585,0.288
"Poland","POL",2009,"Europe",0,"Working Democracy",0.789018350233435,0.892788574134071,0.817770221290501,"fEC",0.038,0.646,0.315,"fEc",0.992,0.003,0.004,0.001,"fEc",0.052,0.916,0.012,0.004,0.017,"fEc",0.009,0.06,0.026,0.037,0.568,0.3
"Poland","POL",2010,"Europe",4,"Working Democracy",0.800576906785631,0.890376053440155,0.823133312743413,"fEC",0.04,0.544,0.416,"fEc",0.97,0.013,0.015,0.003,"fEc",0.187,0.729,0.033,0.01,0.041,"FEc",0.011,0.079,0.032,0.038,0.322,0.518
"Poland","POL",2011,"Europe",0,"Working Democracy",0.803167233734212,0.889835145096297,0.82288647591685,"fEC",0.041,0.493,0.466,"fEc",0.96,0.018,0.019,0.004,"fEc",0.221,0.686,0.039,0.011,0.043,"FEc",0.01,0.076,0.031,0.034,0.259,0.589
"Poland","POL",2012,"Europe",0,"Working Democracy",0.806491842123259,0.886953203652885,0.823452061418084,"FEc",0.041,0.431,0.528,"fEc",0.92,0.038,0.035,0.007,"fEc",0.319,0.569,0.049,0.014,0.05,"FEc",0.009,0.076,0.029,0.03,0.186,0.67
"Poland","POL",2013,"Europe",0,"Working Democracy",0.790174474307465,0.874350029584556,0.811325474261226,"fEC",0.041,0.508,0.451,"fEc",0.936,0.028,0.031,0.006,"fEc",0.278,0.617,0.043,0.013,0.05,"FEc",0.011,0.087,0.032,0.037,0.258,0.575
"Poland","POL",2014,"Europe",0,"Working Democracy",0.790097458420658,0.875569181540021,0.792614419180634,"FEc",0.043,0.294,0.663,"fEc",0.903,0.055,0.033,0.009,"fEc",0.196,0.693,0.058,0.013,0.04,"FEc",0.006,0.037,0.022,0.016,0.105,0.813
"Poland","POL",2015,"Europe",0,"Working Democracy",0.788155596132744,0.851023517425374,0.817988729111008,"fEC",0.05,0.572,0.377,"fEc",0.576,0.144,0.244,0.035,"FEC",0.734,0.152,0.039,0.014,0.061,"FEc",0.021,0.292,0.051,0.076,0.2,0.361
"Poland","POL",2016,"Europe",0,"Deficient Democracy",0.736241383808911,0.797047717792693,0.660336636525754,"FEc",0.1,0.205,0.695,"FEc",0.376,0.446,0.11,0.067,"Fec",0.227,0.296,0.349,0.052,0.076,"FEc",0.039,0.117,0.235,0.054,0.154,0.402
"Poland","POL",2017,"Europe",0,"Deficient Democracy",0.691402243802627,0.770568534959895,0.628061791517576,"FEc",0.095,0.23,0.675,"fEc",0.442,0.379,0.116,0.063,"fEc",0.229,0.361,0.281,0.049,0.08,"FEc",0.036,0.113,0.187,0.056,0.179,0.43
"Portugal","PRT",1976,"Europe",0,"Working Democracy",0.69271594986154,0.849034907595679,0.815085818175176,"fEC",0.049,0.844,0.107,"fEC",0.213,0.064,0.685,0.037,"fEC",0.102,0.16,0.035,0.025,0.678,"fEC",0.023,0.083,0.03,0.513,0.269,0.083
"Portugal","PRT",1977,"Europe",0,"Working Democracy",0.740310513681472,0.857299281962179,0.819726978650535,"fEC",0.003,0.989,0.008,"fEC",0.278,0.053,0.646,0.023,"fEC",0.19,0.304,0.043,0.025,0.438,"fEc",0.019,0.108,0.03,0.233,0.49,0.12
"Portugal","PRT",1978,"Europe",0,"Working Democracy",0.742753961756006,0.857299281962179,0.813562924929237,"fEC",0,0.998,0.001,"fEC",0.41,0.063,0.503,0.025,"fEc",0.214,0.404,0.046,0.024,0.312,"fEc",0.015,0.095,0.027,0.149,0.591,0.122
"Portugal","PRT",1979,"Europe",0,"Working Democracy",0.7805091683812,0.861473680184621,0.831526472219072,"fEC",0.021,0.885,0.094,"fEC",0.435,0.087,0.449,0.03,"FEC",0.44,0.285,0.052,0.025,0.198,"fEc",0.023,0.232,0.044,0.143,0.331,0.227
"Portugal","PRT",1980,"Europe",0,"Working Democracy",0.781691878017054,0.86120930414699,0.837059107499902,"fEC",0.022,0.891,0.087,"fEC",0.329,0.078,0.564,0.029,"FEC",0.422,0.25,0.053,0.027,0.248,"fEc",0.025,0.254,0.045,0.174,0.299,0.202
"Portugal","PRT",1981,"Europe",0,"Working Democracy",0.781691878017054,0.86120930414699,0.837059107499902,"fEC",0.022,0.891,0.087,"fEC",0.329,0.078,0.564,0.029,"FEC",0.422,0.25,0.053,0.027,0.248,"fEc",0.025,0.254,0.045,0.174,0.299,0.202
"Portugal","PRT",1982,"Europe",0,"Working Democracy",0.781691878017054,0.86120930414699,0.837866577290909,"fEC",0.022,0.892,0.085,"fEC",0.313,0.076,0.582,0.029,"FEC",0.415,0.246,0.053,0.028,0.259,"fEc",0.025,0.256,0.045,0.18,0.296,0.198
"Portugal","PRT",1983,"Europe",0,"Working Democracy",0.770512148932079,0.920883301166752,0.834979504312112,"fEC",0.032,0.834,0.134,"fEc",0.695,0.072,0.207,0.026,"fEc",0.106,0.735,0.035,0.016,0.109,"fEc",0.002,0.01,0.005,0.014,0.947,0.022
"Portugal","PRT",1984,"Europe",0,"Working Democracy",0.770512148932079,0.920883301166752,0.832675426401449,"fEC",0.034,0.819,0.147,"fEc",0.714,0.071,0.191,0.025,"fEc",0.099,0.758,0.032,0.014,0.096,"fEc",0.002,0.009,0.004,0.012,0.951,0.021
"Portugal","PRT",1985,"Europe",0,"Working Democracy",0.789494761065844,0.90915491063061,0.819956837877528,"fEC",0.044,0.647,0.31,"fEc",0.953,0.018,0.025,0.004,"fEc",0,0.999,0,0,0,"fEc",0.007,0.038,0.019,0.028,0.736,0.172
"Portugal","PRT",1986,"Europe",2,"Working Democracy",0.806495069248257,0.901616366789232,0.82195040724277,"FEc",0.045,0.458,0.497,"fEc",0.986,0.007,0.006,0.001,"fEc",0.096,0.85,0.024,0.007,0.024,"FEc",0.01,0.06,0.03,0.03,0.287,0.582
"Portugal","PRT",1987,"Europe",0,"Working Democracy",0.807873052216839,0.893821102575421,0.820286081515865,"FEc",0.042,0.391,0.567,"fEc",0.956,0.022,0.018,0.004,"fEc",0.199,0.709,0.042,0.011,0.038,"FEc",0.008,0.054,0.026,0.023,0.17,0.719
"Portugal","PRT",1988,"Europe",0,"Working Democracy",0.807873052216839,0.893821102575421,0.820286081515865,"FEc",0.042,0.391,0.567,"fEc",0.956,0.022,0.018,0.004,"fEc",0.199,0.709,0.042,0.011,0.038,"FEc",0.008,0.054,0.026,0.023,0.17,0.719
"Portugal","PRT",1989,"Europe",0,"Working Democracy",0.807873052216839,0.892559654405146,0.820286081515865,"FEc",0.042,0.386,0.572,"fEc",0.951,0.025,0.02,0.004,"fEc",0.218,0.686,0.045,0.012,0.04,"FEc",0.008,0.054,0.025,0.023,0.161,0.729
"Portugal","PRT",1990,"Europe",0,"Working Democracy",0.808132696638785,0.890977620644235,0.820286081515865,"FEc",0.041,0.375,0.583,"fEc",0.94,0.03,0.024,0.005,"fEc",0.246,0.651,0.048,0.013,0.042,"FEc",0.007,0.053,0.024,0.022,0.146,0.747
"Portugal","PRT",1991,"Europe",0,"Working Democracy",0.808251113629453,0.891205759215656,0.820286081515865,"FEc",0.042,0.374,0.584,"fEc",0.941,0.03,0.024,0.005,"fEc",0.243,0.654,0.048,0.013,0.042,"FEc",0.007,0.053,0.024,0.022,0.146,0.748
"Portugal","PRT",1992,"Europe",0,"Working Democracy",0.808251113629453,0.891205759215656,0.820286081515865,"FEc",0.042,0.374,0.584,"fEc",0.941,0.03,0.024,0.005,"fEc",0.243,0.654,0.048,0.013,0.042,"FEc",0.007,0.053,0.024,0.022,0.146,0.748
"Portugal","PRT",1993,"Europe",0,"Working Democracy",0.804165101750144,0.891956608048116,0.820286081515865,"FEc",0.042,0.445,0.513,"fEc",0.97,0.014,0.013,0.003,"fEc",0.184,0.731,0.037,0.01,0.037,"FEc",0.009,0.064,0.029,0.029,0.225,0.645
"Portugal","PRT",1994,"Europe",0,"Working Democracy",0.803993017848298,0.892107271812879,0.820286081515865,"FEc",0.042,0.448,0.509,"fEc",0.971,0.014,0.013,0.003,"fEc",0.18,0.737,0.036,0.01,0.037,"FEc",0.009,0.064,0.029,0.029,0.23,0.639
"Portugal","PRT",1995,"Europe",0,"Working Democracy",0.788897146559031,0.913174250335821,0.821720562175638,"fEC",0.044,0.663,0.293,"fEc",0.932,0.025,0.037,0.007,"fEc",0.004,0.992,0.001,0,0.002,"fEc",0.006,0.032,0.016,0.025,0.789,0.132
"Portugal","PRT",1996,"Europe",2,"Working Democracy",0.797192721481432,0.915546953646922,0.820549347730861,"fEC",0.05,0.57,0.38,"fEc",0.947,0.022,0.026,0.005,"fEc",0.008,0.986,0.003,0.001,0.003,"fEc",0.01,0.051,0.028,0.035,0.606,0.27
"Portugal","PRT",1997,"Europe",2,"Working Democracy",0.793355262654048,0.898223535804058,0.820549347730861,"fEC",0.04,0.624,0.336,"fEc",0.995,0.002,0.002,0,"fEc",0.037,0.939,0.009,0.003,0.012,"fEc",0.009,0.058,0.026,0.036,0.559,0.311
"Portugal","PRT",1998,"Europe",2,"Working Democracy",0.793239950692971,0.90881035439256,0.820549347730861,"fEC",0.045,0.616,0.339,"fEc",0.969,0.012,0.016,0.003,"fEc",0.001,0.998,0,0,0,"fEc",0.008,0.046,0.023,0.032,0.66,0.231
